mode,scenario,backend,configuredFailureRate,transactionCount,concurrency,repetitionNumber,randomSeed,runStartedAt,runEndedAt,actualInjectedFailureCount,actualInjectedFailureRate,attemptCount,requestAttemptCount,successRate,attemptSuccessRate,logicalTransactionSuccessRate,logicalTransactionCount,completedLogicalTransactions,terminalFailedLogicalTransactions,nonTerminalLogicalTransactions,failureRate,recoveryRate,recoveryAttempted,recoveryAttemptedRate,recoveryCompleted,recoveryCompletedRate,recoveryFailed,recoveryFailedRate,recoverySuccessRate,nonTerminalAfterRecoveryRate,compensatedTransactions,compensationRate,duplicateOrderCount,duplicateOrderRate,duplicatePaymentCount,duplicatePaymentRate,orphanedOrderCount,orphanedOrderRate,invariantViolationCount,invariantViolationRate,retryCount,averageRetryCount,operationRetryCount,averageOperationRetryCount,compensationRetryCount,averageCompensationRetryCount,totalRetryCount,averageTotalRetryCount,p50Latency,p50LatencyMs,p95Latency,p95LatencyMs,p99Latency,p99LatencyMs,throughput,throughputTransactionsPerSecond,recoveryTime,averageRecoveryTimeMs,p95RecoveryTimeMs,reconciliationWindowMs,summaryPath,phase
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,1,1,2026111400,2026-08-15T02:09:39.424907+00:00,2026-08-15T02:24:31.787968+00:00,482,0.0482,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.443125000070722,14.443125000070722,24.529916000574303,24.529916000574303,1550.437458000033,1550.437458000033,11.286661736209815,11.286661736209815,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-001/resilient/f5-payment-succeeds-response-lost/8d6a7318-8ef8-4082-bf8d-f37274e83e97/rep-0001/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,1,2,2026111401,2026-08-15T02:24:32.399733+00:00,2026-08-15T02:39:41.925884+00:00,494,0.0494,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.34383349987911,14.34383349987911,25.295458000073268,25.295458000073268,1549.6158340001784,1549.6158340001784,11.070535577343081,11.070535577343081,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-001/resilient/f5-payment-succeeds-response-lost/6c2e9410-6194-4ab1-9ab7-93aa4b711558/rep-0002/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,1,3,2026111402,2026-08-15T02:39:42.552809+00:00,2026-08-15T03:50:12.589803+00:00,525,0.0525,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.681874999951106,14.681874999951106,1530.1838330005921,1530.1838330005921,1552.0625420003853,1552.0625420003853,10.473831411538601,10.473831411538601,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-001/resilient/f5-payment-succeeds-response-lost/c99e957e-b8a9-4d8b-91b5-57b032446eb3/rep-0003/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,1,4,2026111403,2026-08-15T03:50:13.006182+00:00,2026-08-15T04:45:01.573379+00:00,507,0.0507,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.764687499791762,14.764687499791762,1527.9218340001535,1527.9218340001535,1559.2246670003078,1559.2246670003078,10.720052313737106,10.720052313737106,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-001/resilient/f5-payment-succeeds-response-lost/9e083b54-b4fa-4b96-974c-02debc2cb147/rep-0004/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,1,5,2026111404,2026-08-15T04:45:01.953138+00:00,2026-08-15T06:12:31.201420+00:00,549,0.0549,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.737270499153965,14.737270499153965,1533.4884579997379,1533.4884579997379,1551.4214579998225,1551.4214579998225,10.07753053598687,10.07753053598687,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-001/resilient/f5-payment-succeeds-response-lost/a6917876-00ae-41fb-b124-0001a18a143e/rep-0005/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,10,1,2026121400,2026-08-15T06:12:31.578189+00:00,2026-08-15T06:13:08.851011+00:00,527,0.0527,10000,10000,0.9473,0.9473,0.9473,10000,9473,527,0,0.0527,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,527,0.0527,0,0.0,0,0.0,0,0.0,0,0.0,10.402938000879658,10.402938000879658,508.49079200088454,508.49079200088454,511.46049999988463,511.46049999988463,268.52950356670635,268.52950356670635,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/baseline/f5-payment-succeeds-response-lost/23c274cd-8c04-464b-8383-ad3a039a8c00/rep-0001/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,10,2,2026121401,2026-08-15T06:13:09.282926+00:00,2026-08-15T06:13:59.624007+00:00,464,0.0464,10000,10000,0.9536,0.9536,0.9536,10000,9536,464,0,0.0464,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,464,0.0464,0,0.0,0,0.0,0,0.0,0,0.0,10.381583499111002,10.381583499111002,31.713166001281934,31.713166001281934,511.76762499926554,511.76762499926554,292.07309139334507,292.07309139334507,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/baseline/f5-payment-succeeds-response-lost/b089b4cc-3231-40ef-b529-e1fa6e22664f/rep-0002/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,10,3,2026121402,2026-08-15T06:14:00.059488+00:00,2026-08-15T06:14:34.733919+00:00,475,0.0475,10000,10000,0.9525,0.9525,0.9525,10000,9525,475,0,0.0475,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,475,0.0475,0,0.0,0,0.0,0,0.0,0,0.0,10.389186999418598,10.389186999418598,28.694750000795466,28.694750000795466,511.480749999464,511.480749999464,288.5771292071403,288.5771292071403,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/baseline/f5-payment-succeeds-response-lost/68ee4ac5-fe8d-4686-a079-d68a9a66853a/rep-0003/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,10,4,2026121403,2026-08-15T06:14:35.131299+00:00,2026-08-15T06:15:10.515842+00:00,490,0.049,10000,10000,0.951,0.951,0.951,10000,9510,490,0,0.049,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,490,0.049,0,0.0,0,0.0,0,0.0,0,0.0,10.328583000955405,10.328583000955405,29.08079199914937,29.08079199914937,511.37595900036104,511.37595900036104,282.7927524395065,282.7927524395065,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/baseline/f5-payment-succeeds-response-lost/49d012cb-986d-4d98-8454-98237d85819b/rep-0004/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,10,5,2026121404,2026-08-15T06:15:10.909516+00:00,2026-08-15T06:15:46.203639+00:00,489,0.0489,10000,10000,0.9511,0.9511,0.9511,10000,9511,489,0,0.0489,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,489,0.0489,0,0.0,0,0.0,0,0.0,0,0.0,10.331603999475192,10.331603999475192,29.554083001130493,29.554083001130493,511.5197920003993,511.5197920003993,283.50655502857734,283.50655502857734,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/baseline/f5-payment-succeeds-response-lost/b2763203-165f-4fad-a05f-762183e5c79c/rep-0005/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,10,1,2026121400,2026-08-15T06:15:46.594040+00:00,2026-08-15T06:24:13.149826+00:00,527,0.0527,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.906833000168263,14.906833000168263,1518.3443750011065,1518.3443750011065,1526.5799999997398,1526.5799999997398,104.47824614570811,104.47824614570811,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/resilient/f5-payment-succeeds-response-lost/af196df4-c2a8-434d-a076-1cb9fc31207c/rep-0001/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,10,2,2026121401,2026-08-15T06:24:13.589626+00:00,2026-08-15T06:25:46.822353+00:00,464,0.0464,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.987437500167289,14.987437500167289,33.431625000957865,33.431625000957865,1526.574833000268,1526.574833000268,116.08920087407877,116.08920087407877,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/resilient/f5-payment-succeeds-response-lost/1800d484-15af-4924-9b22-4877232efd38/rep-0002/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,10,3,2026121402,2026-08-15T06:25:47.273383+00:00,2026-08-15T06:27:21.601780+00:00,475,0.0475,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.66864599933615,14.66864599933615,25.859708999632858,25.859708999632858,1524.842416998581,1524.842416998581,114.43553203134444,114.43553203134444,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/resilient/f5-payment-succeeds-response-lost/893e0f7c-bae8-460a-8b54-e35443338dad/rep-0003/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,10,4,2026121403,2026-08-15T06:27:22.039010+00:00,2026-08-15T06:28:58.812495+00:00,490,0.049,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.79329149969999,14.79329149969999,32.71120800127392,32.71120800127392,1525.3881249991537,1525.3881249991537,111.6135013599741,111.6135013599741,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/resilient/f5-payment-succeeds-response-lost/cddc3afc-8b5a-42c4-8d5c-57456dcbbb15/rep-0004/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,10,5,2026121404,2026-08-15T06:28:59.250565+00:00,2026-08-15T06:30:36.060015+00:00,489,0.0489,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.750708500287146,14.750708500287146,32.66858400093042,32.66858400093042,1526.2177080003312,1526.2177080003312,111.82819423778733,111.82819423778733,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-010/resilient/f5-payment-succeeds-response-lost/a9de714e-1c67-4a70-b1a1-5db6b4d475f3/rep-0005/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,100,1,2026131400,2026-08-15T06:30:36.491038+00:00,2026-08-15T06:30:49.132349+00:00,491,0.0491,10000,10000,0.9509,0.9509,0.9509,10000,9509,491,0,0.0491,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,491,0.0491,0,0.0,0,0.0,0,0.0,0,0.0,89.7396665004635,89.7396665004635,287.3662090005382,287.3662090005382,616.9893749993207,616.9893749993207,792.1214674913524,792.1214674913524,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/baseline/f5-payment-succeeds-response-lost/3d3302cf-9ce6-4dda-aeb0-a0ee4407bd7f/rep-0001/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,100,2,2026131401,2026-08-15T06:30:49.574194+00:00,2026-08-15T06:31:02.669173+00:00,524,0.0524,10000,10000,0.9476,0.9476,0.9476,10000,9476,524,0,0.0524,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,524,0.0524,0,0.0,0,0.0,0,0.0,0,0.0,93.40418699957809,93.40418699957809,550.5772910000815,550.5772910000815,620.9691670010216,620.9691670010216,764.7694498772007,764.7694498772007,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/baseline/f5-payment-succeeds-response-lost/961cc6ec-2882-4c1d-b830-ae8dec20faf0/rep-0002/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,100,3,2026131402,2026-08-15T06:31:03.109838+00:00,2026-08-15T06:31:16.339408+00:00,476,0.0476,10000,10000,0.9524,0.9524,0.9524,10000,9524,476,0,0.0476,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,476,0.0476,0,0.0,0,0.0,0,0.0,0,0.0,96.96904200063727,96.96904200063727,268.92633300121815,268.92633300121815,624.7440410006675,624.7440410006675,757.2176734110038,757.2176734110038,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/baseline/f5-payment-succeeds-response-lost/c7c28872-a2ad-43b1-9ed9-409c926db103/rep-0003/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,100,4,2026131403,2026-08-15T06:31:16.734813+00:00,2026-08-15T06:31:30.055133+00:00,504,0.0504,10000,10000,0.9496,0.9496,0.9496,10000,9496,504,0,0.0504,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,504,0.0504,0,0.0,0,0.0,0,0.0,0,0.0,96.81370850012172,96.81370850012172,537.3361249985464,537.3361249985464,623.8772500000778,623.8772500000778,751.6869499283605,751.6869499283605,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/baseline/f5-payment-succeeds-response-lost/9a8a7757-8276-4906-b383-03b553d23d9e/rep-0004/summary.csv,B2
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,100,5,2026131404,2026-08-15T06:31:30.454802+00:00,2026-08-15T06:31:43.764353+00:00,515,0.0515,10000,10000,0.9485,0.9485,0.9485,10000,9485,515,0,0.0515,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,515,0.0515,0,0.0,0,0.0,0,0.0,0,0.0,96.59820799970475,96.59820799970475,541.643541000667,541.643541000667,623.3003750003263,623.3003750003263,752.0880125292063,752.0880125292063,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/baseline/f5-payment-succeeds-response-lost/803c215c-f26f-4bdf-9c84-280febdb6e73/rep-0005/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,100,1,2026131400,2026-08-15T06:31:44.169709+00:00,2026-08-15T06:32:15.093133+00:00,491,0.0491,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,149.83735399982834,149.83735399982834,426.2806669994461,426.2806669994461,1714.818334001393,1714.818334001393,412.59805657134115,412.59805657134115,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/resilient/f5-payment-succeeds-response-lost/04c4759c-c3ba-4894-8bde-f4a34b370441/rep-0001/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,100,2,2026131401,2026-08-15T06:32:15.533176+00:00,2026-08-15T06:32:46.013748+00:00,524,0.0524,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,138.07285350048915,138.07285350048915,1587.7676250001969,1587.7676250001969,1694.206749998557,1694.206749998557,422.7565622807589,422.7565622807589,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/resilient/f5-payment-succeeds-response-lost/b5c4aea0-780a-4602-ad5d-cc7ae2ea4ebe/rep-0002/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,100,3,2026131402,2026-08-15T06:32:46.411521+00:00,2026-08-15T06:33:16.397698+00:00,476,0.0476,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,146.18604150018655,146.18604150018655,370.9206660005293,370.9206660005293,1712.28337499997,1712.28337499997,422.25533998817,422.25533998817,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/resilient/f5-payment-succeeds-response-lost/df6976a9-c8e8-47d3-ae31-a273c2a6f10a/rep-0003/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,100,4,2026131403,2026-08-15T06:33:16.814697+00:00,2026-08-15T06:33:46.888726+00:00,504,0.0504,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,144.78239599975495,144.78239599975495,1570.973290999973,1570.973290999973,1699.2819579991192,1699.2819579991192,418.95423534557113,418.95423534557113,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/resilient/f5-payment-succeeds-response-lost/f1c3eb6c-dd18-4922-9153-bcb4f8a873f6/rep-0004/summary.csv,B2
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,100,5,2026131404,2026-08-15T06:33:47.344674+00:00,2026-08-15T06:34:17.875588+00:00,515,0.0515,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,145.88070849913493,145.88070849913493,1582.5512499995966,1582.5512499995966,1700.1184590008052,1700.1184590008052,413.9773569128308,413.9773569128308,NA,NA,NA,2000,results/phase_b2_services/raw/f5-payment-succeeds-response-lost/rate-0p05/concurrency-100/resilient/f5-payment-succeeds-response-lost/ab7ca8da-d318-4ae5-b84a-6b190f8b8a47/rep-0005/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,1,2026141400,2026-08-15T06:34:18.347212+00:00,2026-08-15T06:53:55.935240+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.917688000314229,9.917688000314229,11.355208000168204,11.355208000168204,23.50966599988169,23.50966599988169,98.74856133375307,98.74856133375307,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/baseline/f8-concurrent-duplicate-transaction-requests/97520cf5-cf32-4171-a0bf-ce39284649bc/rep-0001/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,2,2026141401,2026-08-15T06:53:56.737670+00:00,2026-08-15T06:57:13.942086+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.76516700029606,9.76516700029606,11.158125000292785,11.158125000292785,14.06654200036428,14.06654200036428,101.42336624571078,101.42336624571078,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/baseline/f8-concurrent-duplicate-transaction-requests/4b2ae4ab-d384-428d-a380-6085738ad3a0/rep-0002/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,3,2026141402,2026-08-15T06:57:14.719168+00:00,2026-08-15T07:00:32.560822+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.809125499486981,9.809125499486981,11.169125000378699,11.169125000378699,13.56054200005019,13.56054200005019,101.09628733922386,101.09628733922386,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/baseline/f8-concurrent-duplicate-transaction-requests/baf754dc-1a0d-4f32-a067-d14581b32d46/rep-0003/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,4,2026141403,2026-08-15T07:00:33.339983+00:00,2026-08-15T07:03:50.597545+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.793020499273553,9.793020499273553,11.033708000468323,11.033708000468323,13.807083001665887,13.807083001665887,101.39571056169049,101.39571056169049,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/baseline/f8-concurrent-duplicate-transaction-requests/a64a2d3f-9463-4723-9fe3-69fe7411afa0/rep-0004/summary.csv,B2
baseline,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,5,2026141404,2026-08-15T07:03:51.378238+00:00,2026-08-15T07:07:06.695366+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.617687500394823,9.617687500394823,11.225333000766113,11.225333000766113,14.38508299906971,14.38508299906971,102.4056253949687,102.4056253949687,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/baseline/f8-concurrent-duplicate-transaction-requests/b6cba1f1-c570-41a6-b24c-1a078c848169/rep-0005/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,1,2026141400,2026-08-15T07:07:07.458515+00:00,2026-08-15T07:10:09.483346+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.9005619995296,9.9005619995296,14.41016600074363,14.41016600074363,17.259624999496737,17.259624999496737,114.54251128689849,114.54251128689849,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/resilient/f8-concurrent-duplicate-transaction-requests/51deedbe-8d5a-4d70-ba75-da2b47f74763/rep-0001/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,2,2026141401,2026-08-15T07:10:10.230236+00:00,2026-08-15T07:13:06.910512+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.676770499027043,9.676770499027043,14.353874999869731,14.353874999869731,16.405291000410216,16.405291000410216,117.66518471264102,117.66518471264102,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/resilient/f8-concurrent-duplicate-transaction-requests/4b184df0-909b-41dc-b598-ed2cd4c7c83c/rep-0002/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,3,2026141402,2026-08-15T07:13:07.713203+00:00,2026-08-15T07:16:05.659694+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.231624999301857,9.231624999301857,14.541874999849824,14.541874999849824,16.92683300097997,16.92683300097997,116.81866664983075,116.81866664983075,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/resilient/f8-concurrent-duplicate-transaction-requests/ca930735-7f52-47dc-9fac-b495582dfad9/rep-0003/summary.csv,B2
resilient,f8-concurrent-duplicate-transaction-requests,services,1.0,10000,1,4,2026141403,2026-08-15T07:16:06.398425+00:00,2026-08-15T07:34:51.372163+00:00,10000,0.5,20000,20000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.09712550057884,10.09712550057884,15.228333000777639,15.228333000777639,18.79154199923505,18.79154199923505,112.36498132547283,112.36498132547283,NA,NA,NA,2000,results/phase_b2_services/raw/f8-concurrent-duplicate-transaction-requests/rate-1p00/concurrency-001/resilient/f8-concurrent-duplicate-transaction-requests/8ab0fedd-a2a1-4819-ae3c-14cf950274a4/rep-0004/summary.csv,B2
