mode,scenario,backend,configuredFailureRate,transactionCount,concurrency,repetitionNumber,randomSeed,runStartedAt,runEndedAt,actualInjectedFailureCount,actualInjectedFailureRate,attemptCount,requestAttemptCount,successRate,attemptSuccessRate,logicalTransactionSuccessRate,logicalTransactionCount,completedLogicalTransactions,terminalFailedLogicalTransactions,nonTerminalLogicalTransactions,failureRate,recoveryRate,recoveryAttempted,recoveryAttemptedRate,recoveryCompleted,recoveryCompletedRate,recoveryFailed,recoveryFailedRate,recoverySuccessRate,nonTerminalAfterRecoveryRate,compensatedTransactions,compensationRate,duplicateOrderCount,duplicateOrderRate,duplicatePaymentCount,duplicatePaymentRate,orphanedOrderCount,orphanedOrderRate,invariantViolationCount,invariantViolationRate,retryCount,averageRetryCount,operationRetryCount,averageOperationRetryCount,compensationRetryCount,averageCompensationRetryCount,totalRetryCount,averageTotalRetryCount,p50Latency,p50LatencyMs,p95Latency,p95LatencyMs,p99Latency,p99LatencyMs,throughput,throughputTransactionsPerSecond,recoveryTime,averageRecoveryTimeMs,p95RecoveryTimeMs,reconciliationWindowMs,summaryPath,phase
resilient,f12-compensation-failure-retry,services,0.2,10000,50,4,2026221403,2026-08-14T23:51:52.475895+00:00,2026-08-14T23:52:26.843399+00:00,2037,0.2037,10000,10000,0.7963,0.7963,0.7963,10000,7963,2037,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,2037,0.2037,0,0.0,0,0.0,0,0.0,0,0.0,1732,0.1732,0,0.0,1732,0.1732,1732,0.1732,135.84556250043534,135.84556250043534,218.52112499982468,218.52112499982468,265.23241700033395,265.23241700033395,354.71857736566545,354.71857736566545,NA,NA,NA,2000,results/phase_b1_services/raw/f12-compensation-failure-retry/rate-0p20/resilient/f12-compensation-failure-retry/6674f942-11c5-449f-a195-d90157d4991a/rep-0004/summary.csv,B1
resilient,f12-compensation-failure-retry,services,0.2,10000,50,5,2026221404,2026-08-14T23:52:27.240522+00:00,2026-08-14T23:53:02.197865+00:00,1973,0.1973,10000,10000,0.8027,0.8027,0.8027,10000,8027,1973,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,1973,0.1973,0,0.0,0,0.0,0,0.0,0,0.0,1677,0.1677,0,0.0,1677,0.1677,1677,0.1677,137.76285399944754,137.76285399944754,222.8235840002526,222.8235840002526,263.99258299989015,263.99258299989015,347.8279143173477,347.8279143173477,NA,NA,NA,2000,results/phase_b1_services/raw/f12-compensation-failure-retry/rate-0p20/resilient/f12-compensation-failure-retry/b72d5549-a811-44d8-ad9a-67bb0158c922/rep-0005/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.01,10000,50,1,2026091400,2026-08-14T22:15:48.131578+00:00,2026-08-14T22:16:01.150086+00:00,113,0.0113,10000,10000,0.9887,0.9887,0.9887,10000,9887,113,0,0.0113,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,113,0.0113,0,0.0,0,0.0,0,0.0,0,0.0,54.14185400000804,54.14185400000804,92.61112499999058,92.61112499999058,537.8760840000041,537.8760840000041,769.6478024188799,769.6478024188799,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/baseline/f5-payment-succeeds-response-lost/9611fd3f-484b-4c79-ab9a-6e2b8db55a1e/rep-0001/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.01,10000,50,2,2026091401,2026-08-14T22:16:01.582549+00:00,2026-08-14T22:16:14.674644+00:00,114,0.0114,10000,10000,0.9886,0.9886,0.9886,10000,9886,114,0,0.0114,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,114,0.0114,0,0.0,0,0.0,0,0.0,0,0.0,55.142083500001604,55.142083500001604,89.79895799998872,89.79895799998872,536.4220419999981,536.4220419999981,764.7689405121915,764.7689405121915,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/baseline/f5-payment-succeeds-response-lost/fa1bf087-1ddc-4331-9d27-878dfce73d12/rep-0002/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.01,10000,50,3,2026091402,2026-08-14T22:16:15.142461+00:00,2026-08-14T22:16:28.288007+00:00,83,0.0083,10000,10000,0.9917,0.9917,0.9917,10000,9917,83,0,0.0083,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,83,0.0083,0,0.0,0,0.0,0,0.0,0,0.0,57.95168800000283,57.95168800000283,94.4827499999974,94.4827499999974,139.64991699998563,139.64991699998563,761.6717605068968,761.6717605068968,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/baseline/f5-payment-succeeds-response-lost/588a8e05-72fa-4b7a-8bc4-54250e8842f9/rep-0003/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.01,10000,50,4,2026091403,2026-08-14T22:16:28.690062+00:00,2026-08-14T22:16:42.227228+00:00,104,0.0104,10000,10000,0.9896,0.9896,0.9896,10000,9896,104,0,0.0104,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,104,0.0104,0,0.0,0,0.0,0,0.0,0,0.0,57.15349999998409,57.15349999998409,95.36987500001715,95.36987500001715,532.9332500000135,532.9332500000135,740.0132072806349,740.0132072806349,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/baseline/f5-payment-succeeds-response-lost/6363372d-35e0-4d2f-a6cd-415e80761ade/rep-0004/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.01,10000,50,5,2026091404,2026-08-14T22:16:42.633954+00:00,2026-08-14T22:16:56.031232+00:00,94,0.0094,10000,10000,0.9906,0.9906,0.9906,10000,9906,94,0,0.0094,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,94,0.0094,0,0.0,0,0.0,0,0.0,0,0.0,57.854708500002516,57.854708500002516,98.26600000002372,98.26600000002372,160.71191700001464,160.71191700001464,747.3213759920334,747.3213759920334,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/baseline/f5-payment-succeeds-response-lost/48f9ad37-1dce-49f0-86cf-c9da4f5bd3c7/rep-0005/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.01,10000,50,1,2026091400,2026-08-14T22:16:56.491352+00:00,2026-08-14T22:18:43.116232+00:00,113,0.0113,10000,10000,0.9985,0.9985,0.9985,10000,9985,14,1,0.0012,0.0,0,0.0,0,0.0,0,0.0,NA,NA,3,0.0003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.8014374999766,90.8014374999766,155.53258400001368,155.53258400001368,1577.4366250000185,1577.4366250000185,416.2163783473447,416.2163783473447,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/resilient/f5-payment-succeeds-response-lost/717e6ebb-4e6f-4db4-ba09-f69a89e08d9d/rep-0001/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.01,10000,50,2,2026091401,2026-08-14T22:18:43.552676+00:00,2026-08-14T22:19:12.868948+00:00,114,0.0114,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.75031300003866,86.75031300003866,142.6872499999945,142.6872499999945,1577.0246249999786,1577.0246249999786,437.646551076298,437.646551076298,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/resilient/f5-payment-succeeds-response-lost/9facdc81-bedd-4fc4-9ac4-3b28646d10cf/rep-0002/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.01,10000,50,3,2026091402,2026-08-14T22:19:13.262800+00:00,2026-08-14T22:19:41.689283+00:00,83,0.0083,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89.83562449998317,89.83562449998317,144.49679200004084,144.49679200004084,199.60125000000062,199.60125000000062,449.88304221170586,449.88304221170586,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/resilient/f5-payment-succeeds-response-lost/b2e0c42d-724a-4824-8dcf-0eae6ea896ae/rep-0003/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.01,10000,50,4,2026091403,2026-08-14T22:19:42.079272+00:00,2026-08-14T22:20:11.322977+00:00,104,0.0104,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88.32799999998997,88.32799999998997,146.00254200001928,146.00254200001928,1566.5421659999765,1566.5421659999765,434.21076097699665,434.21076097699665,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/resilient/f5-payment-succeeds-response-lost/ccbb9f7f-8d0e-4ddb-ba76-44ad78742c6b/rep-0004/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.01,10000,50,5,2026091404,2026-08-14T22:20:11.714252+00:00,2026-08-14T22:20:40.917571+00:00,94,0.0094,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.77689549999945,90.77689549999945,147.76504200000318,147.76504200000318,218.48941700000069,218.48941700000069,440.65329847942,440.65329847942,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p01/resilient/f5-payment-succeeds-response-lost/74dbdb83-c35c-4313-bbc6-2fc7fd552d39/rep-0005/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,50,1,2026101400,2026-08-14T22:20:41.319245+00:00,2026-08-14T22:20:55.108268+00:00,505,0.0505,10000,10000,0.9495,0.9495,0.9495,10000,9495,505,0,0.0505,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,505,0.0505,0,0.0,0,0.0,0,0.0,0,0.0,40.136437499995736,40.136437499995736,517.4255000000016,517.4255000000016,547.2236670000257,547.2236670000257,725.9188951325684,725.9188951325684,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/baseline/f5-payment-succeeds-response-lost/315409da-2ab6-4ef6-84c3-6227e1040de5/rep-0001/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,50,2,2026101401,2026-08-14T22:20:55.542471+00:00,2026-08-14T22:21:09.882587+00:00,541,0.0541,10000,10000,0.9459,0.9459,0.9459,10000,9459,541,0,0.0541,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,541,0.0541,0,0.0,0,0.0,0,0.0,0,0.0,42.454667000015434,42.454667000015434,519.2450829999871,519.2450829999871,551.3896659999773,551.3896659999773,698.4421527160545,698.4421527160545,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/baseline/f5-payment-succeeds-response-lost/d2425d29-5aca-45b9-a9ed-e7386aa62168/rep-0002/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,50,3,2026101402,2026-08-14T22:21:10.335381+00:00,2026-08-14T22:21:25.111354+00:00,523,0.0523,10000,10000,0.9477,0.9477,0.9477,10000,9477,523,0,0.0523,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,523,0.0523,0,0.0,0,0.0,0,0.0,0,0.0,44.349416500011785,44.349416500011785,521.714999999972,521.714999999972,552.3949170000151,552.3949170000151,677.8413022877374,677.8413022877374,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/baseline/f5-payment-succeeds-response-lost/773619bb-7fb1-477e-bd4b-48185cdd078d/rep-0003/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,50,4,2026101403,2026-08-14T22:21:25.526808+00:00,2026-08-14T22:21:40.532377+00:00,462,0.0462,10000,10000,0.9538,0.9538,0.9538,10000,9538,462,0,0.0462,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,462,0.0462,0,0.0,0,0.0,0,0.0,0,0.0,47.7451880000217,47.7451880000217,113.70662499996342,113.70662499996342,554.767207999987,554.767207999987,667.558322448798,667.558322448798,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/baseline/f5-payment-succeeds-response-lost/9b394fa7-a42e-421f-9f9c-6313ba25e223/rep-0004/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.05,10000,50,5,2026101404,2026-08-14T22:21:40.921263+00:00,2026-08-14T22:21:56.189992+00:00,494,0.0494,10000,10000,0.9506,0.9506,0.9506,10000,9506,494,0,0.0494,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,494,0.0494,0,0.0,0,0.0,0,0.0,0,0.0,48.37981250000212,48.37981250000212,129.9880419999795,129.9880419999795,557.4370420000037,557.4370420000037,655.7820114428185,655.7820114428185,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/baseline/f5-payment-succeeds-response-lost/37ef402d-26ad-4cf2-a323-3b8c8714083a/rep-0005/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,50,1,2026101400,2026-08-14T22:21:56.587971+00:00,2026-08-14T22:22:30.742634+00:00,505,0.0505,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54.246229499995025,54.246229499995025,1542.0979169999782,1542.0979169999782,1588.813584000036,1588.813584000036,359.38141134023243,359.38141134023243,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/resilient/f5-payment-succeeds-response-lost/52f30042-1119-4bb8-a238-423cd732d656/rep-0001/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,50,2,2026101401,2026-08-14T22:22:31.139325+00:00,2026-08-14T22:23:05.356492+00:00,541,0.0541,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.55922899999632,52.55922899999632,1534.880625000028,1534.880625000028,1580.434582999942,1580.434582999942,360.10309319866724,360.10309319866724,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/resilient/f5-payment-succeeds-response-lost/75773410-1c20-4659-b7fe-b5637e14ac31/rep-0002/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,50,3,2026101402,2026-08-14T22:23:05.758429+00:00,2026-08-14T22:23:40.838484+00:00,523,0.0523,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59.566583499986336,59.566583499986336,1532.80845900008,1532.80845900008,1595.1630419999674,1595.1630419999674,347.0559060186357,347.0559060186357,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/resilient/f5-payment-succeeds-response-lost/26119cad-6070-4e5d-a4a4-8c608bd8b79a/rep-0003/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,50,4,2026101403,2026-08-14T22:23:41.233206+00:00,2026-08-14T22:24:15.744676+00:00,462,0.0462,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63.83822899994129,63.83822899994129,141.92308400004094,141.92308400004094,1598.1489160000137,1598.1489160000137,354.888601048019,354.888601048019,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/resilient/f5-payment-succeeds-response-lost/cb9f3e45-647d-4f3e-a82e-1489094a04d8/rep-0004/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.05,10000,50,5,2026101404,2026-08-14T22:24:16.149802+00:00,2026-08-14T22:24:51.187690+00:00,494,0.0494,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65.9670000000574,65.9670000000574,154.73158299994338,154.73158299994338,1598.1378339999992,1598.1378339999992,345.84988817273023,345.84988817273023,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p05/resilient/f5-payment-succeeds-response-lost/be30d711-bb4e-4381-a44f-d9a1a73ff72b/rep-0005/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.1,10000,50,1,2026111400,2026-08-14T22:24:51.635307+00:00,2026-08-14T22:25:08.789063+00:00,981,0.0981,10000,10000,0.9019,0.9019,0.9019,10000,9019,981,0,0.0981,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,981,0.0981,0,0.0,0,0.0,0,0.0,0,0.0,36.03085449998389,36.03085449998389,529.9533329999804,529.9533329999804,551.6742080000085,551.6742080000085,583.4622582559915,583.4622582559915,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/baseline/f5-payment-succeeds-response-lost/e1c2abcc-bea9-4e95-b9ab-8695e1d09729/rep-0001/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.1,10000,50,2,2026111401,2026-08-14T22:25:09.188464+00:00,2026-08-14T22:25:27.075363+00:00,1021,0.1021,10000,10000,0.8979,0.8979,0.8979,10000,8979,1021,0,0.1021,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,1021,0.1021,0,0.0,0,0.0,0,0.0,0,0.0,37.48562500004482,37.48562500004482,532.6999159999559,532.6999159999559,549.2962499999976,549.2962499999976,559.5400780336752,559.5400780336752,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/baseline/f5-payment-succeeds-response-lost/b9597f2e-aa80-46ad-8e31-da16206cca6e/rep-0002/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.1,10000,50,3,2026111402,2026-08-14T22:25:27.487304+00:00,2026-08-14T22:25:45.992399+00:00,1052,0.1052,10000,10000,0.8948,0.8948,0.8948,10000,8948,1052,0,0.1052,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,1052,0.1052,0,0.0,0,0.0,0,0.0,0,0.0,38.15006249999442,38.15006249999442,534.0161249999937,534.0161249999937,554.9653749999379,554.9653749999379,541.3566955131005,541.3566955131005,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/baseline/f5-payment-succeeds-response-lost/6560fb23-d3b0-4522-b89e-1071d7c36d50/rep-0003/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.1,10000,50,4,2026111403,2026-08-14T22:25:46.447907+00:00,2026-08-14T22:26:04.193631+00:00,992,0.0992,10000,10000,0.9008,0.9008,0.9008,10000,9008,992,0,0.0992,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,992,0.0992,0,0.0,0,0.0,0,0.0,0,0.0,37.105374999953256,37.105374999953256,530.6607909999457,530.6607909999457,551.650708000011,551.650708000011,564.5068385699149,564.5068385699149,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/baseline/f5-payment-succeeds-response-lost/dd293315-b66e-4aaa-909e-601c359f8ab4/rep-0004/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.1,10000,50,5,2026111404,2026-08-14T22:26:04.588506+00:00,2026-08-14T22:26:22.439301+00:00,1032,0.1032,10000,10000,0.8968,0.8968,0.8968,10000,8968,1032,0,0.1032,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,1032,0.1032,0,0.0,0,0.0,0,0.0,0,0.0,35.97735400006741,35.97735400006741,531.1910410000564,531.1910410000564,547.6309590000028,547.6309590000028,560.826118942834,560.826118942834,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/baseline/f5-payment-succeeds-response-lost/e216856e-6004-4dec-adb6-a2e57e221b17/rep-0005/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.1,10000,50,1,2026111400,2026-08-14T22:26:22.849861+00:00,2026-08-14T22:27:07.212434+00:00,981,0.0981,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34.84620800003313,34.84620800003313,1543.1548750000275,1543.1548750000275,1563.5790840000254,1563.5790840000254,265.1090581617959,265.1090581617959,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/resilient/f5-payment-succeeds-response-lost/7dda6e74-3160-4ad5-b7f5-46c3a8b422a4/rep-0001/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.1,10000,50,2,2026111401,2026-08-14T22:27:07.595176+00:00,2026-08-14T22:27:52.463010+00:00,1021,0.1021,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34.72156249995351,34.72156249995351,1545.6672079999407,1545.6672079999407,1556.8557919999648,1556.8557919999648,260.74350649957154,260.74350649957154,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/resilient/f5-payment-succeeds-response-lost/b2cf320a-fa01-45c7-8286-8705f8ef8c6d/rep-0002/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.1,10000,50,3,2026111402,2026-08-14T22:27:52.948264+00:00,2026-08-14T22:28:38.767809+00:00,1052,0.1052,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.342041500020514,33.342041500020514,1543.226666999999,1543.226666999999,1555.3200419999484,1555.3200419999484,255.76429035379718,255.76429035379718,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/resilient/f5-payment-succeeds-response-lost/804169fa-4f57-4773-9972-72e8af1b0ee1/rep-0003/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.1,10000,50,4,2026111403,2026-08-14T22:28:39.155001+00:00,2026-08-14T22:29:22.776742+00:00,992,0.0992,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31.69245799995224,31.69245799995224,1539.9967920000108,1539.9967920000108,1555.9435409999196,1555.9435409999196,269.64071204265525,269.64071204265525,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/resilient/f5-payment-succeeds-response-lost/fb948c85-6758-4356-8733-1aa4cfa4d53a/rep-0004/summary.csv,B1
resilient,f5-payment-succeeds-response-lost,services,0.1,10000,50,5,2026111404,2026-08-14T22:29:23.160973+00:00,2026-08-14T22:30:07.130162+00:00,1032,0.1032,10000,10000,1.0,1.0,1.0,10000,10000,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.87045899998475,27.87045899998475,1537.4100000000226,1537.4100000000226,1549.459167000009,1549.459167000009,266.66423794567584,266.66423794567584,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p10/resilient/f5-payment-succeeds-response-lost/003abad3-cb22-4769-a4b4-d04d5013e73b/rep-0005/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.2,10000,50,1,2026121400,2026-08-14T22:30:07.515138+00:00,2026-08-14T22:52:20.111992+00:00,1975,0.1975,10000,10000,0.8025,0.8025,0.8025,10000,8025,1975,0,0.1975,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,1975,0.1975,0,0.0,0,0.0,0,0.0,0,0.0,13.491624499977206,13.491624499977206,514.6593749999511,514.6593749999511,529.2389160000539,529.2389160000539,434.9809276966198,434.9809276966198,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/baseline/f5-payment-succeeds-response-lost/5f72e35e-5cdd-4494-972f-e406b3acd8e7/rep-0001/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.2,10000,50,2,2026121401,2026-08-14T22:52:20.550824+00:00,2026-08-14T22:52:43.120987+00:00,1972,0.1972,10000,10000,0.8028,0.8028,0.8028,10000,8028,1972,0,0.1972,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,1972,0.1972,0,0.0,0,0.0,0,0.0,0,0.0,12.440395499936585,12.440395499936585,513.3854590001192,513.3854590001192,519.168708000052,519.168708000052,443.3427295645618,443.3427295645618,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/baseline/f5-payment-succeeds-response-lost/ba9cb32d-bf0d-4d5b-91c5-246d2c097675/rep-0002/summary.csv,B1
baseline,f5-payment-succeeds-response-lost,services,0.2,10000,50,3,2026121402,2026-08-14T22:52:43.523803+00:00,2026-08-14T22:53:05.978605+00:00,1968,0.1968,10000,10000,0.8032,0.8032,0.8032,10000,8032,1968,0,0.1968,0.0,0,0.0,0,0.0,0,0.0,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,1968,0.1968,0,0.0,0,0.0,0,0.0,0,0.0,12.488645999951586,12.488645999951586,513.6989590000667,513.6989590000667,517.3984999998993,517.3984999998993,445.5926839734577,445.5926839734577,NA,NA,NA,2000,results/phase_b1_services/raw/f5-payment-succeeds-response-lost/rate-0p20/baseline/f5-payment-succeeds-response-lost/56a5028a-4402-4d4e-a7e1-374d551f9d47/rep-0003/summary.csv,B1
