scenario,configuredFailureRate,concurrency,mode,backend,n,attemptSuccessRateMean,attemptSuccessRateMedian,attemptSuccessRateStd,attemptSuccessRateMin,attemptSuccessRateMax,attemptSuccessRateCi95Low,attemptSuccessRateCi95High,attemptSuccessRateN,logicalTransactionSuccessRateMean,logicalTransactionSuccessRateMedian,logicalTransactionSuccessRateStd,logicalTransactionSuccessRateMin,logicalTransactionSuccessRateMax,logicalTransactionSuccessRateCi95Low,logicalTransactionSuccessRateCi95High,logicalTransactionSuccessRateN,terminalFailedLogicalTransactionsMean,terminalFailedLogicalTransactionsMedian,terminalFailedLogicalTransactionsStd,terminalFailedLogicalTransactionsMin,terminalFailedLogicalTransactionsMax,terminalFailedLogicalTransactionsCi95Low,terminalFailedLogicalTransactionsCi95High,terminalFailedLogicalTransactionsN,nonTerminalLogicalTransactionsMean,nonTerminalLogicalTransactionsMedian,nonTerminalLogicalTransactionsStd,nonTerminalLogicalTransactionsMin,nonTerminalLogicalTransactionsMax,nonTerminalLogicalTransactionsCi95Low,nonTerminalLogicalTransactionsCi95High,nonTerminalLogicalTransactionsN,invariantViolationRateMean,invariantViolationRateMedian,invariantViolationRateStd,invariantViolationRateMin,invariantViolationRateMax,invariantViolationRateCi95Low,invariantViolationRateCi95High,invariantViolationRateN,duplicateOrderRateMean,duplicateOrderRateMedian,duplicateOrderRateStd,duplicateOrderRateMin,duplicateOrderRateMax,duplicateOrderRateCi95Low,duplicateOrderRateCi95High,duplicateOrderRateN,duplicatePaymentRateMean,duplicatePaymentRateMedian,duplicatePaymentRateStd,duplicatePaymentRateMin,duplicatePaymentRateMax,duplicatePaymentRateCi95Low,duplicatePaymentRateCi95High,duplicatePaymentRateN,orphanedOrderRateMean,orphanedOrderRateMedian,orphanedOrderRateStd,orphanedOrderRateMin,orphanedOrderRateMax,orphanedOrderRateCi95Low,orphanedOrderRateCi95High,orphanedOrderRateN,recoveryAttemptedRateMean,recoveryAttemptedRateMedian,recoveryAttemptedRateStd,recoveryAttemptedRateMin,recoveryAttemptedRateMax,recoveryAttemptedRateCi95Low,recoveryAttemptedRateCi95High,recoveryAttemptedRateN,recoveryCompletedRateMean,recoveryCompletedRateMedian,recoveryCompletedRateStd,recoveryCompletedRateMin,recoveryCompletedRateMax,recoveryCompletedRateCi95Low,recoveryCompletedRateCi95High,recoveryCompletedRateN,recoveryFailedRateMean,recoveryFailedRateMedian,recoveryFailedRateStd,recoveryFailedRateMin,recoveryFailedRateMax,recoveryFailedRateCi95Low,recoveryFailedRateCi95High,recoveryFailedRateN,recoverySuccessRateMean,recoverySuccessRateMedian,recoverySuccessRateStd,recoverySuccessRateMin,recoverySuccessRateMax,recoverySuccessRateCi95Low,recoverySuccessRateCi95High,recoverySuccessRateN,nonTerminalAfterRecoveryRateMean,nonTerminalAfterRecoveryRateMedian,nonTerminalAfterRecoveryRateStd,nonTerminalAfterRecoveryRateMin,nonTerminalAfterRecoveryRateMax,nonTerminalAfterRecoveryRateCi95Low,nonTerminalAfterRecoveryRateCi95High,nonTerminalAfterRecoveryRateN,operationRetryCountMean,operationRetryCountMedian,operationRetryCountStd,operationRetryCountMin,operationRetryCountMax,operationRetryCountCi95Low,operationRetryCountCi95High,operationRetryCountN,averageOperationRetryCountMean,averageOperationRetryCountMedian,averageOperationRetryCountStd,averageOperationRetryCountMin,averageOperationRetryCountMax,averageOperationRetryCountCi95Low,averageOperationRetryCountCi95High,averageOperationRetryCountN,compensationRetryCountMean,compensationRetryCountMedian,compensationRetryCountStd,compensationRetryCountMin,compensationRetryCountMax,compensationRetryCountCi95Low,compensationRetryCountCi95High,compensationRetryCountN,averageCompensationRetryCountMean,averageCompensationRetryCountMedian,averageCompensationRetryCountStd,averageCompensationRetryCountMin,averageCompensationRetryCountMax,averageCompensationRetryCountCi95Low,averageCompensationRetryCountCi95High,averageCompensationRetryCountN,totalRetryCountMean,totalRetryCountMedian,totalRetryCountStd,totalRetryCountMin,totalRetryCountMax,totalRetryCountCi95Low,totalRetryCountCi95High,totalRetryCountN,averageTotalRetryCountMean,averageTotalRetryCountMedian,averageTotalRetryCountStd,averageTotalRetryCountMin,averageTotalRetryCountMax,averageTotalRetryCountCi95Low,averageTotalRetryCountCi95High,averageTotalRetryCountN,compensationRateMean,compensationRateMedian,compensationRateStd,compensationRateMin,compensationRateMax,compensationRateCi95Low,compensationRateCi95High,compensationRateN,p50LatencyMsMean,p50LatencyMsMedian,p50LatencyMsStd,p50LatencyMsMin,p50LatencyMsMax,p50LatencyMsCi95Low,p50LatencyMsCi95High,p50LatencyMsN,p95LatencyMsMean,p95LatencyMsMedian,p95LatencyMsStd,p95LatencyMsMin,p95LatencyMsMax,p95LatencyMsCi95Low,p95LatencyMsCi95High,p95LatencyMsN,p99LatencyMsMean,p99LatencyMsMedian,p99LatencyMsStd,p99LatencyMsMin,p99LatencyMsMax,p99LatencyMsCi95Low,p99LatencyMsCi95High,p99LatencyMsN,throughputTransactionsPerSecondMean,throughputTransactionsPerSecondMedian,throughputTransactionsPerSecondStd,throughputTransactionsPerSecondMin,throughputTransactionsPerSecondMax,throughputTransactionsPerSecondCi95Low,throughputTransactionsPerSecondCi95High,throughputTransactionsPerSecondN,averageRecoveryTimeMsMean,averageRecoveryTimeMsMedian,averageRecoveryTimeMsStd,averageRecoveryTimeMsMin,averageRecoveryTimeMsMax,averageRecoveryTimeMsCi95Low,averageRecoveryTimeMsCi95High,averageRecoveryTimeMsN,p95RecoveryTimeMsMean,p95RecoveryTimeMsMedian,p95RecoveryTimeMsStd,p95RecoveryTimeMsMin,p95RecoveryTimeMsMax,p95RecoveryTimeMsCi95Low,p95RecoveryTimeMsCi95High,p95RecoveryTimeMsN,actualInjectedFailureRateMean,actualInjectedFailureRateMedian,actualInjectedFailureRateStd,actualInjectedFailureRateMin,actualInjectedFailureRateMax,actualInjectedFailureRateCi95Low,actualInjectedFailureRateCi95High,actualInjectedFailureRateN
f12-compensation-failure-retry,0.01,50,baseline,services,5,0.99,0.99,0.0010173494974687956,0.9887,0.9915,0.9891082538477796,0.9908917461522204,5,0.99,0.99,0.0010173494974687956,0.9887,0.9915,0.9891082538477796,0.9908917461522204,5,100.0,100.0,10.173494974687902,85.0,113.0,91.08253847779538,108.91746152220462,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.01,0.01,0.0010173494974687898,0.0085,0.0113,0.009108253847779538,0.010891746152220463,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,77.53116670005511,77.43995850000829,0.5640290981016973,76.82168749988705,78.35477100002208,77.03677339743494,78.02556000267528,5,129.5876666001277,129.1118330000245,2.77693739113308,127.19062500036671,134.15933300029792,127.15357365600059,132.02175954425482,5,162.65069139999468,162.03720800012889,4.050743529312408,158.69225000005827,169.27383299980647,159.10005814673838,166.201324653251,5,610.1698399113374,611.2218513523234,4.345709358785884,604.0060672329689,614.2458020799806,606.36065770895,613.9790221137247,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.0010173494974687898,0.0085,0.0113,0.009108253847779538,0.010891746152220463,5
f12-compensation-failure-retry,0.01,50,resilient,services,5,0.99,0.99,0.0010173494974687956,0.9887,0.9915,0.9891082538477796,0.9908917461522204,5,0.99,0.99,0.0010173494974687956,0.9887,0.9915,0.9891082538477796,0.9908917461522204,5,100.0,100.0,10.173494974687902,85.0,113.0,91.08253847779538,108.91746152220462,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,100.0,100.0,10.173494974687902,85.0,113.0,91.08253847779538,108.91746152220462,5,0.01,0.01,0.0010173494974687898,0.0085,0.0113,0.009108253847779538,0.010891746152220463,5,100.0,100.0,10.173494974687902,85.0,113.0,91.08253847779538,108.91746152220462,5,0.01,0.01,0.0010173494974687898,0.0085,0.0113,0.009108253847779538,0.010891746152220463,5,0.01,0.01,0.0010173494974687898,0.0085,0.0113,0.009108253847779538,0.010891746152220463,5,132.7090125999348,132.89425049993042,1.6371566487186586,130.67597949998344,134.67391649987803,131.27398152584533,134.14404367402426,5,216.61695839993627,217.22266699998727,4.581474808756953,211.2862909998512,222.16029199989862,212.60111866897958,220.63279813089295,5,261.40095000000656,260.3429590003543,4.703218131429953,257.3122499998135,269.508500000029,257.2783975416909,265.52350245832224,5,361.18857214296935,359.60630804844095,4.710335027963654,356.4448860786089,368.8008626133859,357.0597814497939,365.3173628361448,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.01,0.0010173494974687898,0.0085,0.0113,0.009108253847779538,0.010891746152220463,5
f12-compensation-failure-retry,0.05,50,baseline,services,5,0.95124,0.9519,0.0021078424988599078,0.9488,0.9539,0.949392394587581,0.953087605412419,5,0.95124,0.9519,0.0021078424988599078,0.9488,0.9539,0.949392394587581,0.953087605412419,5,487.6,481.0,21.078424988599124,461.0,512.0,469.12394587580997,506.0760541241901,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.04876,0.0481,0.0021078424988599125,0.0461,0.0512,0.046912394587580994,0.050607605412419,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,80.20755840007041,80.05152100008672,1.1356825171131861,78.79595849999532,81.96675000021969,79.21208878289414,81.20302801724668,5,133.30006660016807,133.67233300004955,1.4178879955032786,131.42570800027897,135.02704200027438,132.057232974737,134.54290022559914,5,166.91346679990602,168.5393330003535,3.117465022736175,162.39654199989673,169.70374999982596,164.18088822624614,169.6460453735659,5,589.8736115573652,588.2913360999427,9.734009122294855,578.4851021177035,605.4510177941848,581.3413763696718,598.4058467450585,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.04876,0.0481,0.0021078424988599125,0.0461,0.0512,0.046912394587580994,0.050607605412419,5
f12-compensation-failure-retry,0.05,50,resilient,services,5,0.95124,0.9519,0.0021078424988599078,0.9488,0.9539,0.949392394587581,0.953087605412419,5,0.95124,0.9519,0.0021078424988599078,0.9488,0.9539,0.949392394587581,0.953087605412419,5,487.6,481.0,21.078424988599124,461.0,512.0,469.12394587580997,506.0760541241901,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,484.4,478.0,20.791825316695984,458.0,508.0,466.1751615645021,502.62483843549785,5,0.04844,0.0478,0.0020791825316695965,0.0458,0.0508,0.04661751615645021,0.05026248384354978,5,484.4,478.0,20.791825316695984,458.0,508.0,466.1751615645021,502.62483843549785,5,0.04844,0.0478,0.0020791825316695965,0.0458,0.0508,0.04661751615645021,0.05026248384354978,5,0.04876,0.0481,0.0021078424988599125,0.0461,0.0512,0.046912394587580994,0.050607605412419,5,140.63282090010034,139.9023125002259,2.354004839886587,138.3957090001786,144.47052049990816,138.56944468229116,142.69619711790952,5,228.19579999995767,226.18987499981813,4.758499629562388,224.61983299990607,236.32495899983041,224.0247911720549,232.36680882786044,5,273.0772583999169,272.0717920001334,5.707550848236807,266.576250000071,279.9680419998367,268.0743695006928,278.080147299141,5,342.79712806215196,343.0906130785655,4.7376892736897975,334.9960765887647,347.0339266986093,338.6443603154331,346.9498958088708,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.04876,0.0481,0.0021078424988599125,0.0461,0.0512,0.046912394587580994,0.050607605412419,5
f12-compensation-failure-retry,0.1,50,baseline,services,5,0.9009199999999999,0.9017,0.004288006529845775,0.895,0.9058,0.8971613965572303,0.9046786034427696,5,0.9009199999999999,0.9017,0.004288006529845775,0.895,0.9058,0.8971613965572303,0.9046786034427696,5,990.8,983.0,42.880065298457744,942.0,1050.0,953.2139655723033,1028.3860344276966,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0991,0.0984,0.0042836899981207755,0.0942,0.105,0.09534518016410906,0.10285481983589093,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,61.13384600007521,61.31154199988487,1.675182369289663,58.96912550019806,63.222645999985616,59.6654839123184,62.60220808783202,5,99.54810020008154,99.37383400028921,4.177241762441021,94.77712499983681,106.01808299998083,95.88658635668803,103.20961404347504,5,135.57248339984653,123.30279199977667,30.460929200512915,118.60483300006308,189.86404199995377,108.8723017265857,162.27266507310736,5,767.9186416724767,770.2398871691062,33.05838299854466,716.1293295501295,803.6604025895537,738.9416913609768,796.8955919839766,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.09906,0.0982,0.004292784644027694,0.0942,0.105,0.09529720835548924,0.10282279164451075,5
f12-compensation-failure-retry,0.1,50,resilient,services,5,0.90094,0.9018,0.004292784644027702,0.895,0.9058,0.8971772083554892,0.9047027916445107,5,0.90094,0.9018,0.004292784644027702,0.895,0.9058,0.8971772083554892,0.9047027916445107,5,990.6,982.0,42.927846440276966,942.0,1050.0,952.9720835548924,1028.2279164451077,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,935.8,922.0,42.88589511715944,889.0,996.0,898.2088555109052,973.3911444890947,5,0.09358,0.0922,0.004288589511715939,0.0889,0.0996,0.08982088555109052,0.09733911444890947,5,935.8,922.0,42.88589511715944,889.0,996.0,898.2088555109052,973.3911444890947,5,0.09358,0.0922,0.004288589511715939,0.0889,0.0996,0.08982088555109052,0.09733911444890947,5,0.09906,0.0982,0.004292784644027694,0.0942,0.105,0.09529720835548924,0.10282279164451075,5,123.3904247999817,128.03570799997033,10.741019924796081,109.67960399989352,133.51093749997744,113.9755057257684,132.805343874195,5,201.59053340012179,209.09512500020355,17.10222042516075,176.49941700028648,216.42099999962738,186.59977624487863,216.58129055536494,5,243.85420000007798,249.82354200028567,21.353957037678068,212.6717500000268,262.3589580002772,225.13663138633356,262.57176861382237,5,390.04505358414957,374.540548183444,33.33459703275802,360.0559449440001,434.01425877990914,360.82599099676816,419.264116171531,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.09906,0.0982,0.004292784644027694,0.0942,0.105,0.09529720835548924,0.10282279164451075,5
f12-compensation-failure-retry,0.2,50,baseline,services,5,0.79964,0.7985,0.0037293431056956857,0.7963,0.8044,0.7963710866392638,0.8029089133607362,5,0.79964,0.7985,0.0037293431056956857,0.7963,0.8044,0.7963710866392638,0.8029089133607362,5,2003.6,2015.0,37.29343105695693,1956.0,2037.0,1970.9108663926374,2036.2891336073624,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.20036,0.2015,0.0037293431056956918,0.1956,0.2037,0.19709108663926375,0.20362891336073627,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,77.3244125999554,77.64477099999567,0.7228756733720985,76.0322085000098,77.68031249997875,76.69078413513854,77.95804106477225,5,127.93890859984458,128.54666700013695,1.454307998677057,125.57441699982519,129.15983300035805,126.66415143410126,129.2136657655879,5,160.29924160020528,161.35750000012195,2.8661373062407165,155.74875000038446,162.57225000026665,157.78696148316115,162.8115217172494,5,611.7645601023809,608.7022909986866,9.681586396203432,605.5886827284143,628.8977394875293,603.2782754600972,620.2508447446645,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.20036,0.2015,0.0037293431056956918,0.1956,0.2037,0.19709108663926375,0.20362891336073627,5
f12-compensation-failure-retry,0.2,50,resilient,services,5,0.79964,0.7985,0.0037293431056956857,0.7963,0.8044,0.7963710866392638,0.8029089133607362,5,0.79964,0.7985,0.0037293431056956857,0.7963,0.8044,0.7963710866392638,0.8029089133607362,5,2003.6,2015.0,37.29343105695693,1956.0,2037.0,1970.9108663926374,2036.2891336073624,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1704.8,1723.0,39.46770831958704,1650.0,1742.0,1670.2050283422575,1739.3949716577424,5,0.17048,0.1723,0.003946770831958702,0.165,0.1742,0.16702050283422576,0.17393949716577423,5,1704.8,1723.0,39.46770831958704,1650.0,1742.0,1670.2050283422575,1739.3949716577424,5,0.17048,0.1723,0.003946770831958702,0.165,0.1742,0.16702050283422576,0.17393949716577423,5,0.20036,0.2015,0.0037293431056956918,0.1956,0.2037,0.19709108663926375,0.20362891336073627,5,137.18667069997537,137.71733299972766,0.8990354460641696,135.84556250043534,137.93366649997552,136.3986313863155,137.97471001363525,5,220.75612519984134,221.06745800010685,1.6122470791148336,218.52112499982468,222.8235840002526,219.34292832619425,222.16932207348842,5,264.1255665999779,265.06508300008136,2.1479713481878666,260.4763749995982,265.86137499998586,262.2427867002561,266.0083464996997,5,350.2809272174834,350.3360513177843,3.0037071075748996,347.22442402294035,354.71857736566545,347.648061852885,352.9137925820818,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.20036,0.2015,0.0037293431056956918,0.1956,0.2037,0.19709108663926375,0.20362891336073627,5
f5-payment-succeeds-response-lost,0.01,50,baseline,services,5,0.98984,0.9896,0.0013164345787011215,0.9886,0.9917,0.9886860942152845,0.9909939057847156,5,0.98984,0.9896,0.0013164345787011215,0.9886,0.9917,0.9886860942152845,0.9909939057847156,5,101.6,104.0,13.164345787011218,83.0,114.0,90.06094215284453,113.13905784715546,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.01016,0.0104,0.0013164345787011215,0.0083,0.0114,0.009006094215284454,0.011313905784715547,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,56.44876679999982,57.15349999998409,1.714742035529338,54.14185400000804,57.95168800000283,54.94572913591439,57.95180446408524,5,94.10574160000351,94.4827499999974,3.1555578864927094,89.79895799998872,98.26600000002372,91.33977315907927,96.87171004092775,5,381.5186420000032,532.9332500000135,211.32036488143632,139.64991699998563,537.8760840000041,196.28817524526244,566.7491087547439,5,756.6846173421274,761.6717605068968,12.488777436328833,740.0132072806349,769.6478024188799,745.7377212631566,767.6315134210981,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.01016,0.0104,0.0013164345787011215,0.0083,0.0114,0.009006094215284454,0.011313905784715547,5
f5-payment-succeeds-response-lost,0.01,50,resilient,services,5,0.9997,1.0,0.0006708203932499127,0.9985,1.0,0.999112,1.000288,5,0.9997,1.0,0.0006708203932499127,0.9985,1.0,0.999112,1.000288,5,2.8,0.0,6.260990336999411,0.0,14.0,-2.6879999999999997,8.288,5,0.2,0.0,0.447213595499958,0.0,1.0,-0.192,0.5920000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.9999999999999995e-05,0.0,0.00013416407864998739,0.0,0.0003,-5.7600000000000004e-05,0.00017759999999999998,5,89.29845409999757,89.83562449998317,1.744140500217379,86.75031300003866,90.8014374999766,87.76964754544532,90.82726065454982,5,147.2968420000143,146.00254200001928,4.970173247220075,142.6872499999945,155.53258400001368,142.9402930656462,151.6533909343824,5,1027.818816599995,1566.5421659999765,747.477092819767,199.60125000000062,1577.4366250000185,372.62625686177887,1683.011376338211,5,435.72200621835304,437.646551076298,12.362340368040305,416.2163783473447,449.88304221170586,424.8859371161733,446.5580753205328,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.01016,0.0104,0.0013164345787011215,0.0083,0.0114,0.009006094215284454,0.011313905784715547,5
